RUBRO,AÑOMES,CONCEPTO,60 - BANCO MUNDO MUJER S.A.,52 - BANCAMÍA S.A.,53 - BANCO W S.A.,62 - MIBANCO S.A.,30 - BANCO CAJA SOCIAL S.A.
828302,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,4.0899291,52.79128753,0.04559011,4265.34613382
828302,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,3.81271854,8.72884276,0.043641110000000004,4363.313959810001
828302,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,0.0,3.5028772000000004,113.63503671,0.04291964,4411.7492852
828400,202211,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",261.87277953,0.60312488,94.89861973000001,3.82781652,0.0
828400,202212,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",258.71193751,0.61735753,99.31944299,3.59569191,0.0
828400,202301,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",257.13757908,0.64837789,102.87815578,3.3425262599999996,0.0
828400,202302,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",259.81442933,0.74504886,108.3961525,3.2475921800000003,0.0
828400,202303,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",261.25514078,0.7664581500000001,115.12534423999999,3.1718376,0.0
828400,202304,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",262.15696938,0.7774239399999999,120.24264139,3.05517913,0.0
828400,202305,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",263.45138492,0.84903751,123.67386465999999,2.85035411,0.0
828400,202306,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",263.81404068,0.9181434300000001,124.06458712,2.7818871400000003,0.0
828400,202307,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",264.47181871000004,0.85949384,123.29496993000001,2.70591289,0.0
828400,202308,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",265.98993972,0.8302618399999999,70.29066447,2.82102198,0.0
828400,202309,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",268.37887811,0.8419936800000001,115.09632743,2.82126424,0.0
828400,202310,"CALIFICACION CREDITOS DE CONSUMO, OTRAS GARANTIAS",268.35220118,0.8122785,8.413260220000002,2.72411528,0.0
828402,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,247.70125605,0.57809988,89.96411068,3.34905998,0.0
828402,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,243.6082011,0.58991892,95.40067373000001,3.15599535,0.0
828402,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,241.38633705,0.61874084,99.2500163,2.9176182,0.0
828402,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,242.78815215,0.71984481,103.28293206000001,2.8554613,0.0
828402,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,244.05902041,0.74083075,109.31417818000001,2.80143015,0.0
828402,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,243.15500785,0.75181242,112.12629290000001,2.6998338399999997,0.0
828402,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,244.35982969,0.8197299,116.66778472,2.54400863,0.0
828402,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,244.18328918,0.8925948100000001,117.70292857999999,2.46061043,0.0
828402,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,244.78442399000002,0.83386299,116.35485415000001,2.41383624,0.0
828402,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,246.91301080000002,0.80088406,63.53492039,2.56178324,0.0
828402,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,248.73652358,0.81641942,107.94503524,2.58792181,0.0
828402,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,248.4464283,0.78681673,3.86503832,2.49454516,0.0
828500,202211,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",244.08218648,205.49764131999999,226.07628463,104.13955851,968.22196409
828500,202212,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",233.35814298,188.6935384,204.45449306,99.21225875,974.42139301
828500,202301,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",226.44132838,174.02026447999998,185.82984113999998,95.61150298,970.01833934
828500,202302,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",218.13988574,160.73207778,169.85758482,93.83450605,980.10738778
828500,202303,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",209.86926162,151.00053092,155.13951082,92.28827971,990.78066942
828500,202304,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",202.09647481,143.73428887,143.65045422999998,91.23974995,1005.67946789
828500,202305,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",194.12277656999998,137.89805124,129.03816916,92.79725520999999,1021.8806405299999
828500,202306,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",186.27802239,145.09694543,117.30693183,98.28249434,1028.8629255
828500,202307,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",181.06840013,156.32852865,106.87390336,105.65037240000001,1036.20377524
828500,202308,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",174.35929655,175.69876144999998,1383.97282601,112.20189155,1051.7158305
828500,202309,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",168.25230859,180.64945197999998,117.43284606,123.05817687000001,1065.52040738
828500,202310,"CALIFICACION MICROCREDITOS, GARANTIA IDONEA",164.00337408000001,214.70655842,82.48598371,132.85822675,1081.86718255
828502,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,221.4793179,156.80541842,191.12656119,81.7817402,889.4739595599999
828502,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,211.70015739,144.92429191,172.919708,77.26851977,890.09696119
828502,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,202.7058474,134.47632711000003,158.32135228,74.13875652,883.09202169
828502,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,196.27583202000002,124.81158555,144.05702216,72.38068169,890.44732778
828502,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,189.09583797,115.54283670000001,131.10023106,71.73156752,904.60854288
828502,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,180.27280144,109.82034008,119.26078185,70.30462697,913.09591188
828502,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,173.44018278000001,106.55689309,107.85941719,72.41382717,925.59354606
828502,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,167.48094088,114.9054818,97.47498064,77.64861404000001,933.52714706
828502,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,161.11229934,130.20641944,87.97168,84.44359079,936.50011826
828502,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,154.79497386000003,150.25241868,1262.2944811,92.16468418000001,949.49339289
828502,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,151.2192558,153.47347055,101.45842205,103.37383937,964.6038300800001
828502,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,146.00608133,185.49718373,66.86673992,112.35860942000001,975.82744752
828600,202211,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1609.42788068,1547.48267669,1125.67848572,1011.34444824,0.0
828600,202212,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1624.53243776,1578.82148857,1158.95323039,1028.23726728,0.0
828600,202301,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1642.3537412,1624.77705453,1185.7534148900002,1042.19433024,0.0
828600,202302,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1678.06646404,1667.8522440899999,1211.8460518,1065.40057595,0.0
828600,202303,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1712.6022607,1710.79947094,1245.42874163,1083.42206755,0.0
828600,202304,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1738.6053476900001,1739.02128576,1279.43140027,1093.26986406,0.0
828600,202305,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1768.4813998599998,1752.25245328,1301.607104,1111.15425612,0.0
828600,202306,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1790.14731756,1731.78365543,1323.4328208,1127.9620225,0.0
828600,202307,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1806.91537382,1709.93385386,1338.86493719,1144.2852641099998,0.0
828600,202308,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1831.06787422,1691.57909254,71.20578444,1159.45049784,0.0
828600,202309,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1853.18654997,1598.6171754700001,1344.40057724,1181.21760322,0.0
828600,202310,"CALIFICACION MICROCREDITOS, OTRAS GARANTIAS",1863.54185304,1560.04128277,1380.62344059,1191.84500386,0.0
828602,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1519.20565307,1433.95017725,1046.59962845,964.4518186399999,0.0
828602,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1529.13972431,1460.37780658,1080.54050259,978.79998313,0.0
828602,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1545.05686258,1498.1296232,1103.34458006,990.3904929,0.0
828602,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1572.27596717,1533.6672055899999,1129.95356159,1009.31606381,0.0
828602,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1605.21059522,1570.3019751,1158.0898117000002,1025.10682276,0.0
828602,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1621.63400292,1591.35387206,1189.1828557200001,1031.0435553300001,0.0
828602,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1649.54454751,1598.59323603,1207.05352636,1045.10937192,0.0
828602,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1664.2710605999998,1576.3596586800002,1228.2488651400001,1059.55489322,0.0
828602,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1678.5659368299998,1554.02490973,1234.7017981600002,1074.9793095799998,0.0
828602,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1698.98839697,1532.2994158800002,68.26397384,1088.9419282000001,0.0
828602,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1714.13410151,1459.99076802,1238.05300857,1107.88688175,0.0
828602,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,1720.4742198499998,1421.38392061,1275.3854285799998,1113.7845388699998,0.0
828700,202211,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",188.89268102,11.705527609999999,93.06974543999999,22.21631797,2520.82955144
828700,202212,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",191.83976375999998,10.64541951,96.79133447,22.11305764,2461.18632207
828700,202301,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",191.67879894,9.91167689,94.95031531999999,21.43216146,2433.07911514
828700,202302,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",192.55169521000002,9.02126093,95.39363999,20.50884606,2447.81075877
828700,202303,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",194.94968587,8.27976715,100.45385105,20.13882607,2427.5138311799997
828700,202304,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",196.43708377000002,8.14549675,99.61005739,19.76704031,2421.40363458
828700,202305,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",196.07054308000002,7.707357389999999,88.49971804,19.005153989999997,2412.8354304299996
828700,202306,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",196.71207933000002,7.64440104,94.53442361,18.69738341,2390.63588853
828700,202307,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",197.66688241999998,7.49847726,85.40728006,18.34825194,2361.44131973
828700,202308,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",197.07304323,7.12232599,184.18720822999998,17.69655446,2345.07849081
828700,202309,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",196.33915101,6.740954009999999,108.2976083,17.337799760000003,2363.21293648
828700,202310,"CALIFICACION CREDITOS COMERCIALES, GARANTIA IDONEA",196.07201195,7.47714902,96.99350865000001,17.04222384,2338.66484519
828702,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,181.36836438,9.76505326,80.45715613,18.830303079999997,2388.2460979
828702,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,184.210426,8.934621539999998,81.37634944,18.63910393,2323.51406079
828702,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,183.66361918,8.18817958,79.10855059000001,18.135257600000003,2291.60027094
828702,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,184.42867043,7.4471631799999995,78.85411517,17.35635826,2303.9725402800004
828702,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,187.26208688,6.7855822,81.06097348,17.02623712,2279.44954567
828702,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,188.28144773,6.54898127,80.97696862000001,16.598114849999998,2269.90000671
828702,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,187.66277498,6.0537636699999995,80.27239148000001,15.927172,2257.4995640300003
828702,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,187.78038604,6.23038249,74.22817486,15.74108026,2244.9271435100004
828702,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,188.24919122,6.21727686,75.70687155,15.25167257,2211.37895512
828702,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,187.23229206,5.98893319,157.54443741999998,15.09863906,2194.5847620100003
828702,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,185.29938939,5.63289889,93.65603315999999,14.82614105,2211.7987435
828702,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,184.64488405,6.29400463,79.33208773,14.81145092,2179.51219653
828800,202211,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",166.71654969,139.08903156,89.90432123000001,343.04851563,0.0
828800,202212,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",170.88104371,141.32834214,87.60050482,362.45193925,0.0
828800,202301,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",171.92322991,140.67291312999998,88.53671167,367.38328163,0.0
828800,202302,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",176.81053835,141.78008012,88.48287031,372.86174288999996,0.0
828800,202303,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",181.66538766,144.10970781,84.34468341,379.22261024,0.0
828800,202304,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",184.59846335,144.62216043,85.13150261,383.56034711,0.0
828800,202305,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",189.14261863,145.02250228,96.37521386,389.26227305000003,0.0
828800,202306,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",193.6367392,148.93646061,90.82516505,401.03250476,0.0
828800,202307,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",195.81752603,147.8890149,100.10402289,403.45433185,0.0
828800,202308,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",199.20238519999998,146.71216735,3.3109301,410.79525436,0.0
828800,202309,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",201.72135521,143.84843873,81.48934172,421.38447788999997,0.0
828800,202310,"CALIFICACION CREDITOS COMERCIALES, OTRAS GARANTIAS",202.71817635,141.59773874,95.71908709,428.93716575999997,0.0
828802,202211,CAPITAL - VIGENTE Y MORA HASTA 1 MES,159.24566609000001,132.9209155,76.86376184999999,333.13984915,0.0
828802,202212,CAPITAL - VIGENTE Y MORA HASTA 1 MES,163.31781314,135.39746380000003,77.41252159,351.89620052,0.0
828802,202301,CAPITAL - VIGENTE Y MORA HASTA 1 MES,164.49779844999998,134.1131478,76.57222798999999,355.85195002,0.0
828802,202302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,169.00450415,134.68347816,77.19146741,360.35482838,0.0
828802,202303,CAPITAL - VIGENTE Y MORA HASTA 1 MES,173.49724893,136.64801012,77.26179257,365.60498945,0.0
828802,202304,CAPITAL - VIGENTE Y MORA HASTA 1 MES,175.80068588,136.33748426,78.05627716,368.47356560000003,0.0
828802,202305,CAPITAL - VIGENTE Y MORA HASTA 1 MES,179.97348022999998,136.30769381,78.84861019,371.69966586000004,0.0
828802,202306,CAPITAL - VIGENTE Y MORA HASTA 1 MES,183.97326522999998,139.60266216,78.98488848000001,381.56387004000004,0.0
828802,202307,CAPITAL - VIGENTE Y MORA HASTA 1 MES,185.82693235,138.13092728,81.88298564,382.70323533,0.0
828802,202308,CAPITAL - VIGENTE Y MORA HASTA 1 MES,188.21011044,137.21952672,2.84734502,388.17837419,0.0
828802,202309,CAPITAL - VIGENTE Y MORA HASTA 1 MES,189.89401425,133.39635335,68.33418475,396.56013839999997,0.0
828802,202310,CAPITAL - VIGENTE Y MORA HASTA 1 MES,190.08884245,131.39367042,85.13222859999999,401.7610355,0.0
828504,202211,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.35478331,6.49992525,1.12419377,2.91843317,12.676366380000001
828504,202212,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.34072282,6.26041866,1.33556763,3.0990338900000003,13.685851130000001
828504,202301,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.17593766,5.03408483,1.10195563,2.4251174100000004,13.60255424
828504,202302,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.55259182,4.80536785,1.63484237,2.45618025,14.667490390000001
828504,202303,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,2.90462516,5.25110767,1.2141325,2.5512521,13.64600344
828504,202304,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.83437222,3.9918355699999997,0.83330421,2.71408596,17.24544643
828504,202305,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,2.95559857,4.53248559,1.04521955,2.71103909,16.09391643
828504,202306,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.05525158,3.24016526,0.87712269,2.74246546,18.364588899999998
828504,202307,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,2.90151943,3.34618571,1.09702321,2.3984962000000003,17.77929168
828504,202308,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,2.9774151200000003,3.35397359,13.70173072,2.4327359700000004,17.01450963
828504,202309,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.06990763,6.10632011,0.80380176,2.48472449,17.72256571
828504,202310,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,3.31699244,5.94251182,2.54406056,2.66912348,19.24361713
828506,202211,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.8841961,5.48286575,0.8677205699999999,2.02344918,7.713577559999999
828506,202212,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.58297892,4.685033160000001,1.61702377,1.85961697,9.01909787
828506,202301,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.6188945099999996,4.3982617699999995,0.78272296,2.15256794,9.33258042
828506,202302,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.62135878,3.6212450400000002,0.80436428,1.75764119,9.3018527
828506,202303,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,3.03034268,3.5430558199999997,1.10126643,1.6243356,9.354919480000001
828506,202304,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.5130464100000003,3.5340951,2.59544211,2.04980248,9.70865706
828506,202305,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,3.0707340899999997,2.87110177,0.66488287,1.84635308,11.04257888
828506,202306,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.38584944,3.3638874100000002,0.80547976,1.94059631,11.07834
828506,202307,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.37317342,2.58627806,0.69791079,1.7439122900000001,12.21965854
828506,202308,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.36232394,2.5102113399999997,15.740488789999999,1.53110879,11.88550949
828506,202309,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.2984642,1.41408855,0.57198739,1.40620974,11.75819538
828506,202310,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,2.17309287,3.31768013,2.12282736,1.64367076,12.43649166
828508,202211,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.18523637,4.3956969500000005,0.91454016,1.64514074,5.4099259900000005
828508,202212,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.68570433,4.861492950000001,0.82621782,1.6215083799999999,6.73569551
828508,202301,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.33453717,4.1520791699999995,0.88735713,1.6451351699999999,7.8226748399999995
828508,202302,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.4361449100000003,3.95613946,0.75736866,1.62719044,7.88990711
828508,202303,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.43546771,2.9901832799999997,0.74368628,1.44822183,6.327850809999999
828508,202304,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.81510459,3.1987673500000002,0.63104622,1.44176873,8.24722798
828508,202305,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.3703365499999998,3.19308102,0.7876925899999999,1.7292471399999998,8.33470322
828508,202306,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.79507915,2.6649399700000003,0.62392096,1.5103117099999999,7.44338921
828508,202307,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.28120292,3.18175119,0.78999172,1.77989155,9.6808495
828508,202308,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.15726321,2.05483165,12.06322252,1.49185993,10.269208599999999
828508,202309,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.12836491,1.84354626,1.06922618,1.37117083,8.81042009
828508,202310,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,2.15610913,1.3303764299999998,2.71637838,1.42364344,10.12286312
828510,202211,CAPITAL - MORA MAYOR A 4 MESES,9.36388311,23.76356016,7.27472628,11.26841061,23.95560271
828510,202212,CAPITAL - MORA MAYOR A 4 MESES,8.54077617,20.323178239999997,5.499776219999999,11.14678016,25.55639918
828510,202301,CAPITAL - MORA MAYOR A 4 MESES,11.14354794,18.866720179999998,4.3588665,11.19808688,27.67097384
828510,202302,CAPITAL - MORA MAYOR A 4 MESES,8.90771715,16.936601170000003,3.67516162,11.60669111,31.01660521
828510,202303,CAPITAL - MORA MAYOR A 4 MESES,8.3047621,17.45938637,3.65191754,11.11558809,29.32040177
828510,202304,CAPITAL - MORA MAYOR A 4 MESES,8.586999800000001,17.08261007,4.02592984,11.015702800000001,30.19223593
828510,202305,CAPITAL - MORA MAYOR A 4 MESES,8.44851298,14.999802650000001,3.49232401,10.49629968,33.35644123
828510,202306,CAPITAL - MORA MAYOR A 4 MESES,6.88308697,14.89204614,3.43918222,10.790419589999999,32.02173457
828510,202307,CAPITAL - MORA MAYOR A 4 MESES,8.86808875,10.59617132,3.22625458,11.48890938,32.82341216
828510,202308,CAPITAL - MORA MAYOR A 4 MESES,8.608873939999999,10.61051451,32.96623426,10.73230499,35.809841299999995
828510,202309,CAPITAL - MORA MAYOR A 4 MESES,6.21109325,10.0914953,3.4636781400000003,10.40621209,36.02988185
828510,202310,CAPITAL - MORA MAYOR A 4 MESES,7.064557570000001,9.79286246,4.787805929999999,10.465191939999999,36.600935189999994
828604,202211,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,10.05142923,16.364493789999997,8.3689904,8.49061607,0.0
828604,202212,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,11.59815474,17.939877579999997,9.31810192,9.47323671,0.0
828604,202301,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,11.56077471,17.70447509,10.43726608,9.98392528,0.0
828604,202302,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,12.56868778,18.92525898,10.83894533,11.15512152,0.0
828604,202303,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,11.59478181,21.33162386,10.823401109999999,11.908731029999998,0.0
828604,202304,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,15.73108368,19.614059530000002,10.95063642,13.44194437,0.0
828604,202305,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,13.22303407,21.83892331,13.212969130000001,14.26794084,0.0
828604,202306,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,16.202942699999998,19.37602025,13.98341458,15.252461330000001,0.0
828604,202307,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,15.676895570000001,24.41270734,17.24004897,14.46561482,0.0
828604,202308,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,15.500083199999999,24.83659157,0.5491906400000001,15.40365928,0.0
828604,202309,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,17.42370682,49.365270280000004,13.19204947,17.63907895,0.0
828604,202310,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,17.66479898,41.44968375,13.74135342,18.89372361,0.0
828606,202211,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,7.79763896,12.25666808,7.99535166,5.44970394,0.0
828606,202212,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,8.19491406,11.93754487,7.56904563,5.23536543,0.0
828606,202301,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,9.5640296,13.19355116,8.70549395,5.84515122,0.0
828606,202302,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,9.91074993,12.22090049,9.234074099999999,6.90596457,0.0
828606,202303,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,10.34152851,13.83948729,8.745338740000001,7.32195069,0.0
828606,202304,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,9.939422089999999,15.32674377,7.93631658,8.18569321,0.0
828606,202305,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,12.162315099999999,13.7576038,9.941115439999999,8.56930517,0.0
828606,202306,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,11.30932519,17.003854,11.97859006,8.82418783,0.0
828606,202307,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,12.44804845,16.81307809,13.04766468,8.74233282,0.0
828606,202308,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,12.66185026,16.335753320000002,0.42080871999999997,8.08608941,0.0
828606,202309,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,13.02029151,6.95506825,12.01413827,8.629836220000001,0.0
828606,202310,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,13.66471965,16.22115711,10.162080900000001,10.60772386,0.0
828608,202211,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,7.11589814,10.01405979,4.777724549999999,3.8784462000000004,0.0
828608,202212,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,7.78517725,11.31434965,7.5300606299999995,4.63280491,0.0
828608,202301,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,7.4083983700000005,11.234292869999999,7.9257815,4.49652827,0.0
828608,202302,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,9.54395057,12.35310521,8.1143079,5.170295599999999,0.0
828608,202303,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,9.44258258,11.178969449999999,8.45541169,5.72499747,0.0
828608,202304,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,10.03234584,12.98402185,8.912625689999999,6.578299530000001,0.0
828608,202305,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,9.635885929999999,14.48148736,9.06340045,7.38004191,0.0
